,id,season,gamesPlayedHome,gamesPlayedAway,totalGamesHome,totalWinsHome,homeGamesHome,homeWinsHome,awayGamesHome,awayWinsHome,percentageTotalWinHome,percentageHomeWinHome,percentageAwayWinHome,totalGamesAway,totalWinsAway,homeGamesAway,homeWinsAway,awayGamesAway,awayWinsAway,percentageTotalWinAway,percentageHomeWinAway,percentageAwayWinAway,lastGame1WinHome,lastGame1AtHomeHome,lastGame2WinHome,lastGame2AtHomeHome,lastGame3WinHome,lastGame3AtHomeHome,lastGame4WinHome,lastGame4AtHomeHome,lastGame5WinHome,lastGame5AtHomeHome,lastGame1WinAway,lastGame1AtHomeAway,lastGame2WinAway,lastGame2AtHomeAway,lastGame3WinAway,lastGame3AtHomeAway,lastGame4WinAway,lastGame4AtHomeAway,lastGame5WinAway,lastGame5AtHomeAway,calcStatsHome.seasonTotalPossessions,calcStatsHome.last5TotalPossessions,calcStatsHome.seasonTotalPoints,calcStatsHome.last5TotalPoints,calcStatsHome.seasonOffensiveRating,calcStatsHome.last5OffensiveRating,calcStatsHome.seasonDefensiveRating,calcStatsHome.last5DefensiveRating,calcStatsAway.seasonTotalPossessions,calcStatsAway.last5TotalPossessions,calcStatsAway.seasonTotalPoints,calcStatsAway.last5TotalPoints,calcStatsAway.seasonOffensiveRating,calcStatsAway.last5OffensiveRating,calcStatsAway.seasonDefensiveRating,calcStatsAway.last5DefensiveRating,homeWin,homeBestOdds,awayBestOdds,forecast,winnings
344,40235,2016,82,82,81,24,40,15,41,9,0.29600000000000004,0.375,0.22,81,60,41,31,40,29,0.741,0.7559999999999999,0.725,False,True,False,True,True,True,False,False,True,False,False,True,True,False,True,False,False,True,True,True,7737.4,487.0,9109,555,117.73,113.96,113.94,114.99,7298.0,466.6,8290,535,113.59,114.66,112.29,109.3,False,1.11,8.6,False,430.0
345,200910270DAL,2009,32,27,32,23,16,11,16,12,0.7190000000000001,0.688,0.75,23,8,12,4,11,4,0.348,0.33299999999999996,0.364,True,True,False,False,False,False,False,True,True,True,True,True,False,True,False,False,True,False,True,True,3004.0,454.2,3230,495,107.52,108.98,110.02,109.64,2152.4,467.0,2285,508,106.16,108.78,106.39,105.35,False,1.27,4.4,True,-50
346,200910280BOS,2009,34,61,28,16,15,8,13,8,0.5710000000000001,0.5329999999999999,0.615,63,36,33,26,30,10,0.5710000000000001,0.7879999999999999,0.33299999999999996,True,True,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,True,True,False,2563.0,448.8,2659,470,103.75,104.72,105.74,102.5,5785.4,437.8,6066,455,104.85,103.93,99.15,100.5,True,1.13,7.4,True,56.49999999999999
347,200910280MIA,2009,57,25,56,31,27,17,29,14,0.5539999999999999,0.63,0.483,18,7,8,3,10,4,0.389,0.375,0.4,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,False,True,False,True,True,5108.0,454.6,5384,488,105.4,107.35,103.52,107.79,1689.8,469.6,1822,505,107.82,107.54,107.41,106.05,True,1.43,3.15,True,71.5
348,200910280TOR,2009,29,35,28,17,16,13,12,4,0.607,0.812,0.33299999999999996,27,23,11,10,16,13,0.852,0.909,0.812,False,True,True,True,True,False,True,False,True,True,True,False,False,False,False,True,False,True,True,False,2617.8,463.6,2951,508,112.73,109.58,108.18,103.75,2486.0,466.8,2621,479,105.43,102.61,106.4,106.9,True,3.0,1.48,False,-50
349,200910300ATL,2009,38,28,41,27,21,17,20,10,0.659,0.81,0.5,24,9,12,4,12,5,0.375,0.33299999999999996,0.41700000000000004,True,True,True,False,True,False,False,True,True,False,False,True,True,True,False,False,False,True,True,False,3764.6,459.0,4157,518,110.42,112.85,107.85,106.97,2240.0,467.4,2376,492,106.07,105.26,106.79,108.9,True,1.35,3.3,True,67.5
350,200910300IND,2009,35,56,31,11,15,7,16,4,0.355,0.467,0.25,57,34,29,18,28,16,0.596,0.621,0.5710000000000001,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,3055.2,496.2,3263,491,106.8,98.95,103.43,108.02,5187.6,463.4,5377,461,103.65,99.48,102.21,104.45,False,1.8,2.04,False,102.0
351,200910310HOU,2009,32,33,34,17,17,10,17,7,0.5,0.588,0.41200000000000003,35,21,21,13,14,8,0.6,0.619,0.5710000000000001,True,False,True,False,False,False,False,False,True,True,True,False,True,False,True,False,True,True,True,False,3273.2,474.2,3486,486,106.5,102.49,103.6,99.75,3124.8,464.4,3419,493,109.42,106.16,107.53,91.09,True,2.29,1.66,True,114.5
352,200910310NYK,2009,27,25,24,13,14,10,10,3,0.542,0.7140000000000001,0.3,26,9,13,3,13,6,0.34600000000000003,0.231,0.462,True,True,True,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,False,2216.0,460.2,2458,533,110.92,115.82,105.6,101.69,2418.0,465.4,2550,524,105.46,112.59,107.11,108.72,False,2.2,1.71,True,-50
353,200911010DEN,2009,28,36,26,19,16,13,10,6,0.731,0.812,0.6,33,21,16,11,17,10,0.636,0.688,0.588,True,True,False,False,True,True,False,False,True,True,False,False,True,False,True,True,False,True,False,True,2515.8,488.4,2778,546,110.42,111.79,106.73,110.36,3113.2,473.2,3313,501,106.42,105.87,107.83,109.04,True,2.65,1.54,True,132.5
354,200911020CHA,2009,58,31,57,25,28,18,29,7,0.439,0.643,0.24100000000000002,35,4,20,3,15,1,0.114,0.15,0.067,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,5170.2,456.4,5513,454,106.63,99.47,101.6,105.17,3209.4,474.6,3411,483,106.28,101.77,105.07,107.88,True,1.13,6.0,True,56.49999999999999
355,200911030PHI,2009,26,37,24,11,11,4,13,7,0.45799999999999996,0.364,0.5379999999999999,38,21,20,11,18,10,0.5529999999999999,0.55,0.556,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,True,2236.2,468.0,2359,468,105.49,100.0,104.33,96.58,3506.8,450.0,3679,507,104.91,112.67,104.51,104.67,False,3.4,1.38,False,69.0
356,200911060MIA,2009,52,31,51,28,24,15,27,13,0.5489999999999999,0.625,0.48100000000000004,25,15,12,8,13,7,0.6,0.667,0.5379999999999999,True,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,True,4653.4,440.6,4896,432,105.21,98.05,103.11,102.13,2400.0,487.0,2567,506,106.96,103.9,105.67,110.06,True,1.95,2.0,True,97.5
357,200911060ORL,2009,31,26,32,18,15,12,17,6,0.562,0.8,0.353,26,8,14,6,12,2,0.308,0.429,0.16699999999999998,True,True,False,False,True,True,True,False,False,False,True,True,True,False,False,False,True,False,True,True,2995.0,461.8,3228,498,107.78,107.84,101.54,101.99,2309.4,433.6,2488,487,107.73,112.32,106.61,109.09,True,1.08,11.5,True,54.0
358,200911070CHI,2009,39,57,34,18,17,11,17,7,0.529,0.647,0.41200000000000003,59,35,31,25,28,10,0.593,0.8059999999999999,0.35700000000000004,True,False,True,True,True,False,True,False,True,True,True,False,True,True,True,False,True,True,True,False,3264.8,467.8,3393,504,103.93,107.74,100.86,93.63,5439.4,460.0,5698,490,104.75,106.52,98.94,96.52,True,1.54,3.03,False,-50
359,200911080DET,2009,27,28,24,9,13,6,11,3,0.375,0.462,0.273,29,11,15,4,14,7,0.379,0.267,0.5,True,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,True,True,True,2176.4,440.6,2303,482,105.82,109.4,104.58,105.54,2713.8,483.4,2859,533,105.35,110.26,107.23,109.23,True,1.74,3.7,True,87.0
360,200911090LAC,2009,38,31,44,18,18,12,26,6,0.409,0.667,0.231,34,18,17,11,17,7,0.529,0.647,0.41200000000000003,True,True,False,False,False,False,True,True,True,False,True,True,False,False,True,True,True,True,True,False,4115.0,464.6,4514,505,109.7,108.7,103.09,109.13,3211.8,472.0,3447,515,107.32,109.11,104.37,102.12,False,1.36,3.6,False,180.0
361,200911090NYK,2009,32,33,30,14,18,11,12,3,0.467,0.611,0.25,31,14,16,9,15,5,0.452,0.562,0.33299999999999996,False,True,True,False,False,True,True,False,True,True,False,False,True,True,False,False,False,False,True,True,2827.0,498.4,3108,523,109.94,104.94,105.16,98.72,2910.8,468.2,3131,503,107.56,107.43,103.44,107.43,False,2.9,1.54,True,-50
362,200911100CHI,2009,40,33,36,20,18,12,18,8,0.556,0.667,0.444,28,16,13,9,15,7,0.5710000000000001,0.6920000000000001,0.467,False,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,False,True,True,False,3447.6,471.8,3571,472,103.58,100.04,100.62,93.05,2695.8,490.8,2910,548,107.95,111.65,105.27,106.97,False,1.4,3.3,True,-50
363,200911100MIA,2009,51,34,50,27,23,14,27,13,0.54,0.609,0.48100000000000004,29,10,14,5,15,5,0.345,0.35700000000000004,0.33299999999999996,True,True,False,False,False,False,False,True,True,False,True,True,True,False,True,True,False,False,True,True,4565.0,445.4,4806,447,105.28,100.36,103.44,104.18,2704.0,464.0,2906,530,107.47,114.22,106.03,102.37,True,1.37,3.5,True,68.5
364,200911110DET,2009,28,86,26,10,14,7,12,3,0.385,0.5,0.25,83,42,41,29,42,13,0.506,0.7070000000000001,0.31,True,True,True,False,True,False,True,True,False,True,True,True,True,False,True,True,True,True,False,True,2349.0,435.8,2487,461,105.87,105.78,103.96,99.82,7605.4,450.2,8023,499,105.49,110.84,100.47,107.95,True,1.6,2.5,False,-50
365,200911110NYK,2009,33,44,31,14,19,11,12,3,0.452,0.579,0.25,42,26,22,17,20,9,0.619,0.773,0.45,False,True,False,True,True,False,False,True,True,False,True,True,True,False,False,True,False,False,False,True,2920.2,490.4,3201,499,109.62,101.75,105.06,97.06,3870.4,465.2,4266,474,110.22,101.89,106.29,103.4,False,3.0,1.5,False,75.0
366,200911110SAS,2009,49,39,44,25,23,15,21,10,0.568,0.652,0.47600000000000003,38,23,20,14,18,9,0.605,0.7,0.5,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,True,True,False,4090.8,460.8,4383,438,107.14,95.05,103.72,104.38,3548.6,485.6,3820,551,107.65,113.47,105.37,106.05,True,2.5,1.63,True,125.0
367,200911130LAC,2009,40,37,46,18,20,12,26,6,0.391,0.6,0.231,34,19,18,13,16,6,0.5589999999999999,0.722,0.375,False,True,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,4294.8,462.4,4677,465,108.9,100.56,103.31,110.29,3192.2,470.4,3650,566,114.34,120.32,110.05,112.67,False,2.04,1.87,False,93.5
368,200911130NYK,2009,35,44,34,14,21,11,13,3,0.41200000000000003,0.524,0.231,36,11,17,9,19,2,0.306,0.529,0.105,False,True,True,False,False,True,False,True,False,True,True,True,True,True,True,True,True,False,False,True,3208.8,479.6,3503,486,109.17,101.33,105.18,104.67,3640.8,497.4,4104,568,112.72,114.19,106.16,109.37,False,1.86,2.04,True,-50
369,200911130SAC,2009,32,38,30,9,17,8,13,1,0.3,0.47100000000000003,0.077,34,19,18,13,16,6,0.5589999999999999,0.722,0.375,True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,False,True,False,False,True,2937.0,489.6,3232,550,110.04,112.34,105.11,107.43,3267.0,477.2,3531,543,108.08,113.79,104.07,111.48,True,2.45,1.66,False,-50
370,200911140ATL,2009,46,34,46,31,23,19,23,12,0.674,0.826,0.522,38,19,19,11,19,8,0.5,0.579,0.42100000000000004,True,True,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False,False,True,True,4220.0,455.4,4663,506,110.5,111.11,107.73,106.72,3582.8,463.2,3848,505,107.4,109.02,105.48,111.18,True,1.19,6.25,True,59.5
371,200911140IND,2009,40,43,38,14,19,9,19,5,0.368,0.474,0.263,44,26,23,13,21,13,0.591,0.565,0.619,False,False,True,False,True,True,True,True,True,False,True,False,False,True,False,False,False,True,True,False,3737.2,489.0,3965,526,106.1,107.57,102.48,94.68,4068.6,468.0,4219,466,103.7,99.57,104.11,99.57,True,3.2,1.43,False,-50
372,200911160ATL,2009,47,42,47,32,24,20,23,12,0.6809999999999999,0.833,0.522,43,27,23,14,20,13,0.628,0.609,0.65,True,True,True,True,False,False,True,False,True,True,False,True,False,False,False,True,False,True,False,True,4316.6,462.6,4784,541,110.83,116.95,107.58,104.63,3819.0,435.8,4116,406,107.78,93.16,107.12,106.24,True,1.57,2.58,True,78.5
373,200911160ORL,2009,36,54,37,21,18,14,19,7,0.568,0.778,0.368,56,33,29,23,27,10,0.589,0.7929999999999999,0.37,True,True,False,True,True,False,False,False,True,True,True,False,True,True,True,True,True,False,False,False,3459.8,464.8,3736,508,107.98,109.29,102.2,106.5,5162.8,457.8,5406,486,104.71,106.16,98.98,99.83,True,1.14,6.52,True,56.99999999999999
374,200911170MIA,2009,48,36,44,24,21,13,23,11,0.545,0.619,0.478,32,20,15,10,17,10,0.625,0.667,0.588,True,True,True,False,False,True,False,True,False,False,True,True,False,False,False,False,True,True,True,False,4026.4,460.4,4251,483,105.58,104.91,103.09,104.69,3009.6,470.2,3119,483,103.64,102.72,101.97,92.94,False,1.87,2.04,False,102.0
375,200911170SAC,2009,33,43,33,11,18,9,15,2,0.33299999999999996,0.5,0.133,39,20,17,10,22,10,0.513,0.588,0.455,False,False,True,True,True,False,True,True,True,True,True,True,True,False,False,True,True,True,True,True,3209.2,469.8,3536,525,110.18,111.75,105.48,107.07,3728.4,460.8,3834,489,102.83,106.12,101.36,94.84,False,1.28,4.22,False,211.0
376,200911180MEM,2009,44,44,40,18,20,10,20,8,0.45,0.5,0.4,41,16,20,12,21,4,0.39,0.6,0.19,True,True,True,False,True,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,3807.4,468.6,4122,524,108.26,111.82,107.19,105.21,3815.4,457.6,4125,486,108.11,106.21,103.24,105.55,True,1.83,2.11,True,91.5
377,200911200TOR,2009,53,46,54,28,26,18,28,10,0.519,0.6920000000000001,0.35700000000000004,50,31,26,17,24,14,0.62,0.654,0.583,False,False,True,True,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,True,5067.4,470.2,5715,535,112.78,113.78,108.77,107.61,4534.6,464.4,4691,510,103.45,109.82,101.77,106.8,True,1.63,2.45,True,81.5
378,200911240WAS,2009,39,36,39,13,20,8,19,5,0.33299999999999996,0.4,0.263,38,14,20,6,18,8,0.368,0.3,0.444,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,True,True,False,True,True,3618.2,466.6,3925,519,108.48,111.23,105.49,96.87,3529.2,453.6,3711,493,105.15,108.69,106.99,111.11,True,1.64,2.44,True,82.0
379,200911250CHA,2009,50,44,48,20,24,16,24,4,0.41700000000000004,0.667,0.16699999999999998,41,21,21,14,20,7,0.512,0.667,0.35,True,True,False,True,True,False,True,True,True,True,False,False,True,False,True,True,True,True,False,False,4320.6,465.8,4632,494,107.21,106.05,101.68,104.34,3849.6,481.8,4371,531,113.54,110.21,109.6,104.19,True,1.71,2.29,False,-50
380,200911250ORL,2009,40,44,40,24,20,16,20,8,0.6,0.8,0.4,48,29,25,16,23,13,0.604,0.64,0.565,False,False,True,True,True,True,True,True,False,True,False,False,False,True,False,False,True,True,True,False,3742.2,468.4,4043,488,108.04,104.18,102.32,99.7,4351.0,453.4,4489,469,103.17,103.44,101.7,103.88,False,1.2,5.46,False,273.0
381,200911260ATL,2009,51,41,52,36,27,23,25,13,0.6920000000000001,0.852,0.52,40,26,21,18,19,8,0.65,0.857,0.42100000000000004,False,False,True,True,True,True,True,False,True,True,False,True,False,True,True,False,True,False,True,False,4767.8,451.2,5266,482,110.45,106.83,106.99,101.29,3672.0,457.0,4041,480,110.05,105.03,102.21,95.62,False,1.61,2.49,True,-50
382,200912020ATL,2009,67,48,68,42,33,26,35,16,0.618,0.7879999999999999,0.457,46,23,24,16,22,7,0.5,0.667,0.318,False,True,True,False,True,True,True,False,True,False,True,False,True,True,True,False,False,False,True,True,6231.8,447.6,6885,555,110.48,123.99,106.18,109.03,4334.0,484.4,4940,569,113.98,117.46,109.39,107.76,True,1.2,5.37,True,60.0
383,200912040ATL,2009,66,44,67,42,32,26,35,16,0.627,0.812,0.457,35,11,17,6,18,5,0.314,0.353,0.278,True,False,True,True,True,False,True,False,True,False,False,False,True,True,True,False,True,False,False,False,6142.2,450.6,6778,562,110.35,124.72,105.87,98.76,3366.4,472.8,3614,508,107.36,107.45,106.23,106.39,False,1.1,10.25,True,-50
384,200912040OKC,2009,28,52,27,18,13,10,14,8,0.667,0.769,0.5710000000000001,55,35,29,18,26,17,0.636,0.621,0.654,True,True,True,True,False,True,False,False,False,False,False,True,True,False,False,True,True,False,False,True,2547.2,454.8,2631,465,103.29,102.24,101.6,101.8,5088.2,464.4,5336,480,104.87,103.36,104.46,104.65,False,1.1,9.5,True,-50
385,200912090HOU,2009,50,55,49,25,25,14,24,11,0.51,0.56,0.45799999999999996,51,42,24,22,27,20,0.8240000000000001,0.917,0.741,False,False,True,False,False,False,False,True,False,True,True,False,True,False,True,True,False,True,True,False,4700.4,468.0,5002,471,106.42,100.64,104.91,115.17,4696.8,479.0,5041,508,107.33,106.05,105.94,106.05,True,1.6,2.52,False,-50
386,200912090MIL,2009,25,52,23,11,11,7,12,4,0.478,0.636,0.33299999999999996,49,25,24,16,25,9,0.51,0.667,0.36,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,2188.4,482.0,2299,496,105.05,102.9,101.49,95.64,4619.8,475.2,5271,567,114.1,119.32,109.85,115.74,True,1.31,3.81,False,-50
387,200912110IND,2009,53,27,50,18,25,11,25,7,0.36,0.44,0.28,26,4,14,3,12,1,0.154,0.214,0.083,False,True,True,False,True,False,False,False,False,True,True,True,True,True,True,True,False,False,True,True,4880.0,476.4,5172,458,105.98,96.14,103.07,99.29,2364.0,437.8,2552,491,107.95,112.15,104.48,107.81,True,1.11,8.03,True,55.50000000000001
388,200912110NOH,2009,10,22,10,8,4,4,6,4,0.8,1.0,0.667,14,4,5,1,9,3,0.28600000000000003,0.2,0.33299999999999996,True,True,False,False,False,False,False,False,True,True,True,True,False,False,True,True,False,False,False,False,953.2,481.6,1004,499,105.33,103.61,104.07,106.73,1316.0,469.6,1411,475,107.22,101.15,106.69,112.01,False,1.6,2.7,True,-50
389,200912130TOR,2009,27,52,26,16,14,12,12,4,0.615,0.857,0.33299999999999996,51,29,26,16,25,13,0.569,0.615,0.52,True,False,True,False,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,True,2434.2,467.8,2761,541,113.43,115.65,108.17,103.68,4872.4,457.4,5168,470,106.07,102.75,104.81,106.69,True,1.95,2.0,True,97.5
390,200912160GSW,2009,69,72,71,21,34,15,37,6,0.29600000000000004,0.441,0.162,73,43,40,27,33,16,0.589,0.675,0.485,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,7196.0,519.6,7988,575,111.01,110.66,106.27,111.43,6755.0,472.8,7336,526,108.6,111.25,104.65,103.21,False,1.6,2.65,False,132.5
391,200912160IND,2009,56,65,53,19,26,12,27,7,0.358,0.462,0.259,68,37,34,26,34,11,0.544,0.765,0.324,True,False,True,True,True,False,False,True,True,False,True,True,False,True,True,True,True,True,False,False,5189.0,501.0,5503,526,106.05,104.99,102.62,96.81,6238.2,452.8,6542,476,104.87,105.12,99.32,101.59,True,1.61,2.6,False,-50
392,200912160MIL,2009,24,54,21,11,10,7,11,4,0.524,0.7,0.364,56,42,34,29,22,13,0.75,0.853,0.591,True,False,True,True,True,False,True,True,False,False,False,True,True,False,True,True,False,True,True,False,1982.0,463.2,2094,474,105.65,102.33,102.32,98.66,5329.0,481.6,5673,496,106.46,102.99,101.14,104.44,False,1.71,2.35,False,117.5
393,200912200MIA,2009,74,28,74,43,34,21,40,22,0.581,0.618,0.55,29,16,17,9,12,7,0.552,0.529,0.583,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,6758.4,467.4,7099,452,105.04,96.71,103.1,95.64,2576.0,451.8,2831,483,109.9,106.91,110.05,100.93,False,1.55,2.75,True,-50
394,200912250LAL,2009,29,32,35,24,13,11,22,13,0.6859999999999999,0.846,0.591,23,20,9,9,14,11,0.87,1.0,0.7859999999999999,False,True,True,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,True,False,3275.8,462.0,3550,516,108.37,111.69,105.5,106.93,2110.0,470.8,2244,484,106.35,102.8,105.97,108.33,False,1.44,3.01,True,-50
395,200912270DEN,2009,7,14,7,4,4,3,3,1,0.5710000000000001,0.75,0.33299999999999996,13,8,5,4,8,4,0.615,0.8,0.5,True,True,False,False,True,True,True,False,True,True,True,True,True,False,True,False,False,True,False,False,664.8,482.4,760,562,114.32,116.5,106.8,107.17,1195.2,454.2,1301,488,108.85,107.44,103.58,103.26,False,2.27,1.76,False,88.0
396,200912280GSW,2009,57,31,61,17,30,13,31,4,0.27899999999999997,0.433,0.129,32,18,17,9,15,9,0.562,0.529,0.6,True,False,True,False,False,True,True,True,True,False,True,True,False,True,True,False,False,True,False,False,6155.6,521.2,6836,571,111.05,109.55,105.64,97.28,2954.2,460.4,3069,487,103.89,105.78,104.77,107.3,True,1.37,3.4,False,-50
397,200912290SAS,2009,66,14,61,36,34,23,27,13,0.59,0.6759999999999999,0.48100000000000004,13,5,6,3,7,2,0.385,0.5,0.28600000000000003,True,True,False,False,True,False,True,True,True,False,False,True,False,False,False,False,True,True,False,False,5671.8,461.2,6124,505,107.97,109.5,103.95,94.75,1296.4,476.8,1361,486,104.98,101.93,100.05,104.66,True,2.04,1.88,True,102.0
398,200912310SAS,2009,65,69,60,35,33,22,27,13,0.583,0.667,0.48100000000000004,72,42,36,22,36,20,0.583,0.611,0.556,False,False,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,True,5573.0,453.8,6016,500,107.95,110.18,104.4,103.79,6559.8,459.2,6883,529,104.93,115.2,103.3,100.17,True,1.3,4.0,True,65.0
399,201001020IND,2009,15,17,9,4,5,3,4,1,0.444,0.6,0.25,15,5,7,3,8,2,0.33299999999999996,0.429,0.25,False,True,True,False,False,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,893.8,508.8,957,552,107.07,108.49,99.69,100.63,1482.4,473.0,1570,503,105.91,106.34,100.45,104.86,True,1.54,2.7,True,77.0
400,201001020MIA,2009,68,78,67,38,31,19,36,19,0.5670000000000001,0.613,0.528,78,40,40,28,38,12,0.513,0.7,0.316,True,True,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,6108.8,463.6,6446,491,105.52,105.91,103.93,97.07,7155.2,456.0,7524,468,105.15,102.63,100.0,105.04,False,1.43,3.15,True,-50
401,201001020PHO,2009,22,15,23,15,13,10,10,5,0.652,0.769,0.5,13,7,6,4,7,3,0.5379999999999999,0.667,0.429,False,False,True,True,False,False,False,False,True,False,True,True,False,True,True,True,True,False,False,False,2269.0,503.0,2537,532,111.81,105.77,107.98,108.95,1223.4,451.4,1296,485,105.93,107.44,105.77,107.22,False,2.36,1.67,True,-50
402,201001040CHI,2009,15,18,11,7,3,3,8,4,0.636,1.0,0.5,15,11,7,6,8,5,0.733,0.857,0.625,False,False,True,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,True,1065.6,467.4,1102,463,103.42,99.06,99.29,103.12,1419.0,471.2,1475,510,103.95,108.23,102.96,105.69,False,3.2,1.42,True,-50
403,201001040UTA,2009,14,11,11,5,5,3,6,2,0.455,0.6,0.33299999999999996,13,8,8,7,5,1,0.615,0.875,0.2,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,True,True,False,1027.0,469.4,1118,485,108.86,103.32,107.89,108.65,1213.0,458.8,1312,526,108.16,114.65,103.46,106.58,False,1.43,3.1,True,-50
404,201001050LAL,2009,6,8,7,5,4,4,3,1,0.7140000000000001,1.0,0.33299999999999996,8,5,4,4,4,1,0.625,1.0,0.25,True,True,True,False,True,True,True,False,False,False,True,False,True,True,True,True,True,False,False,True,661.2,468.2,751,528,113.58,112.77,105.87,105.08,771.6,457.8,834,515,108.09,112.49,99.4,103.1,True,2.04,1.86,False,-50
405,201001050SAC,2009,16,13,12,4,7,3,5,1,0.33299999999999996,0.429,0.2,9,4,6,4,3,0,0.444,0.667,0.0,False,True,True,False,False,True,True,True,False,True,False,False,True,False,False,False,True,True,True,False,1175.0,494.0,1260,502,107.23,101.62,105.11,104.05,888.8,506.6,1012,572,113.86,112.91,109.92,112.51,False,1.26,4.5,True,-50
406,201001060OKC,2009,25,20,24,16,10,8,14,8,0.667,0.8,0.5710000000000001,21,12,11,8,10,4,0.5710000000000001,0.727,0.4,False,False,False,False,True,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,2274.6,466.2,2326,450,102.26,96.53,101.34,97.6,1987.6,481.2,2100,485,105.66,100.79,103.04,99.54,False,2.2,1.75,True,-50
407,201001080GSW,2009,34,17,39,8,21,8,18,0,0.205,0.381,0.0,17,6,9,4,8,2,0.353,0.444,0.25,True,False,False,True,True,True,False,True,True,False,True,True,False,False,True,False,False,False,False,False,3918.0,503.0,4400,548,112.3,108.95,106.69,108.55,1643.0,481.4,1762,514,107.24,106.77,106.03,113.42,True,1.5,2.8,True,75.0
408,201001130DEN,2009,15,14,16,9,9,6,7,3,0.562,0.667,0.429,12,8,7,6,5,2,0.667,0.857,0.4,True,True,False,False,True,False,True,True,True,True,False,True,True,True,True,False,True,False,True,False,1540.6,493.8,1685,534,109.37,108.14,106.78,105.51,1115.2,461.2,1218,501,109.22,108.63,102.31,104.94,True,1.5,2.8,True,75.0
409,201001130OKC,2009,15,67,16,10,6,5,10,5,0.625,0.833,0.5,66,38,35,24,31,14,0.5760000000000001,0.6859999999999999,0.452,False,False,True,True,True,False,True,False,True,True,True,False,False,False,True,False,False,True,True,False,1512.6,465.8,1577,485,104.26,104.12,102.8,100.04,6085.4,442.6,6614,468,108.69,105.74,104.79,106.19,False,1.55,2.7,True,-50
410,201001160DET,2009,39,16,37,14,19,9,18,5,0.37799999999999995,0.474,0.278,11,4,4,1,7,3,0.364,0.25,0.429,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,3326.8,439.0,3544,455,106.53,103.64,104.88,112.07,1027.2,463.8,1119,485,108.94,104.57,109.13,115.57,True,1.85,2.06,True,92.5
411,201001160LAC,2009,10,10,12,7,5,5,7,2,0.583,1.0,0.28600000000000003,8,6,2,2,6,4,0.75,1.0,0.667,False,False,True,False,False,False,True,True,True,False,True,True,False,True,False,True,True,True,True,False,1127.6,477.0,1247,524,110.59,109.85,104.38,107.13,747.0,474.8,793,512,106.16,107.83,106.02,105.1,False,1.76,2.25,True,-50
412,201001170TOR,2009,55,10,57,31,27,19,30,12,0.544,0.7040000000000001,0.4,6,4,2,2,4,2,0.667,1.0,0.5,False,False,False,False,True,True,True,True,False,False,False,True,True,True,False,True,True,False,True,True,5355.4,470.8,6058,515,113.12,109.39,109.4,115.76,558.8,474.6,613,516,109.7,108.72,104.15,103.46,True,2.04,1.88,True,102.0
413,201001180GSW,2009,4,8,6,0,3,0,3,0,0.0,0.0,0.0,6,3,2,2,4,1,0.5,1.0,0.25,True,False,True,False,False,True,True,False,False,True,True,False,False,True,True,True,True,False,True,True,597.0,490.0,641,551,107.37,112.45,109.38,110.61,569.2,476.4,594,486,104.36,102.02,99.44,98.87,True,2.04,1.86,False,-50
414,201001180HOU,2009,26,15,26,13,14,8,12,5,0.5,0.5710000000000001,0.41700000000000004,13,6,5,3,8,3,0.462,0.6,0.375,False,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,2505.8,493.4,2683,535,107.07,108.43,104.04,105.8,1241.8,484.6,1228,501,98.89,103.38,96.96,98.02,True,1.38,3.31,True,69.0
