,id,oddsBet365Away,oddsBet365Home,season,gamesPlayedHome,gamesPlayedAway,totalGamesHome,totalWinsHome,homeGamesHome,homeWinsHome,awayGamesHome,awayWinsHome,percentageTotalWinHome,percentageHomeWinHome,percentageAwayWinHome,totalGamesAway,totalWinsAway,homeGamesAway,homeWinsAway,awayGamesAway,awayWinsAway,percentageTotalWinAway,percentageHomeWinAway,percentageAwayWinAway,lastGame1WinHome,lastGame1AtHomeHome,lastGame2WinHome,lastGame2AtHomeHome,lastGame3WinHome,lastGame3AtHomeHome,lastGame4WinHome,lastGame4AtHomeHome,lastGame5WinHome,lastGame5AtHomeHome,lastGame1WinAway,lastGame1AtHomeAway,lastGame2WinAway,lastGame2AtHomeAway,lastGame3WinAway,lastGame3AtHomeAway,lastGame4WinAway,lastGame4AtHomeAway,lastGame5WinAway,lastGame5AtHomeAway,homeWin,forecast,winnings
425,34784,2.5,1.58,2016,6,4,5,1,1,1,4,0,0.2,1.0,0.0,3,0,1,0,2,0,0.0,0.0,0.0,True,False,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,79.0
426,34786,2.2,1.71,2016,7,6,8,4,4,2,4,2,0.5,0.5,0.5,6,3,3,1,3,2,0.5,0.33299999999999996,0.667,False,False,True,False,False,True,True,True,False,True,False,False,True,True,False,True,True,False,False,False,True,False,-50
427,34793,6.25,1.13,2016,6,4,3,2,2,1,1,1,0.667,0.5,1.0,2,1,2,1,0,0,0.5,0.5,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,56.49999999999999
428,34804,5.25,1.18,2016,4,5,4,2,2,0,2,2,0.5,0.0,1.0,4,2,1,1,3,1,0.5,1.0,0.33299999999999996,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,59.0
429,34812,6.75,1.11,2016,2,3,1,1,0,0,1,1,1.0,0.0,1.0,2,1,0,0,2,1,0.5,0.0,0.5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,55.50000000000001
430,34823,1.07,9.5,2016,4,3,3,1,2,1,1,0,0.33299999999999996,0.5,0.0,2,1,0,0,2,1,0.5,0.0,0.5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,53.5
431,34834,1.6,2.45,2016,9,2,5,0,2,0,3,0,0.0,0.0,0.0,1,1,0,0,1,1,1.0,0.0,1.0,True,False,False,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,80.0
432,34837,2.9,1.43,2016,2,2,1,1,0,0,1,1,1.0,0.0,1.0,1,0,1,0,0,0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,71.5
433,34842,6.0,1.14,2016,4,9,3,3,1,1,2,2,1.0,1.0,1.0,7,2,3,1,4,1,0.28600000000000003,0.33299999999999996,0.25,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,True,True,True,True,56.99999999999999
434,34843,3.15,1.38,2016,9,9,8,4,4,2,4,2,0.5,0.5,0.5,8,5,4,3,4,2,0.625,0.75,0.5,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,True,False,False,True,-50
435,34846,1.32,3.45,2016,9,9,8,5,5,4,3,1,0.625,0.8,0.33299999999999996,8,6,3,3,5,3,0.75,1.0,0.6,True,False,True,False,True,True,True,True,False,False,False,True,True,True,True,False,True,False,True,False,True,False,-50
436,34847,1.64,2.35,2016,2,9,1,0,0,0,1,0,0.0,0.0,0.0,8,3,2,0,6,3,0.375,0.0,0.5,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,False,True,True,False,-50
437,34874,1.66,2.3,2016,19,19,19,6,8,3,11,3,0.316,0.375,0.273,16,7,9,4,7,3,0.43799999999999994,0.444,0.429,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,True,True,True,True,False,False,83.0
438,34877,1.42,2.95,2016,20,20,19,9,10,4,9,5,0.474,0.4,0.556,19,14,6,6,13,8,0.737,1.0,0.615,False,True,False,True,False,True,False,False,False,True,False,True,True,True,False,True,True,False,False,True,False,False,71.0
439,34899,4.1,1.25,2016,21,38,22,17,6,6,16,11,0.773,1.0,0.688,38,25,20,16,18,9,0.6579999999999999,0.8,0.5,False,False,False,False,True,True,True,False,False,False,True,False,True,True,True,False,False,True,True,False,False,True,-50
440,34902,1.66,2.3,2016,38,20,37,22,19,13,18,9,0.595,0.684,0.5,17,13,6,5,11,8,0.765,0.833,0.727,False,False,True,True,False,False,True,True,False,True,True,False,False,True,True,True,False,False,True,False,True,True,114.99999999999999
441,34910,1.66,2.3,2016,38,37,37,19,19,10,18,9,0.514,0.526,0.5,36,24,19,15,17,9,0.667,0.789,0.529,True,True,True,True,False,True,True,True,True,False,True,False,False,True,True,False,True,True,True,False,True,False,-50
442,34917,1.22,4.5,2016,36,21,34,10,18,7,16,3,0.294,0.389,0.188,20,13,9,7,11,6,0.65,0.778,0.545,False,False,True,False,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,61.0
443,34924,1.4,3.1,2016,38,37,39,15,20,9,19,6,0.385,0.45,0.316,36,19,19,11,17,8,0.528,0.579,0.47100000000000003,True,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,True,False,False,False,False,70.0
444,34930,2.55,1.57,2016,37,38,36,11,19,7,17,4,0.306,0.368,0.235,39,11,18,7,21,4,0.282,0.389,0.19,True,False,True,False,False,True,False,True,False,True,True,True,True,False,True,True,True,False,True,True,False,True,-50
445,34932,2.6,1.55,2016,36,37,35,21,19,12,16,9,0.6,0.632,0.562,37,18,21,13,16,5,0.486,0.619,0.312,False,True,False,False,True,True,True,True,False,False,False,True,True,True,False,True,False,False,True,False,True,True,77.5
446,34946,3.15,1.38,2016,35,36,33,23,17,14,16,9,0.6970000000000001,0.8240000000000001,0.562,34,12,15,7,19,5,0.353,0.467,0.263,True,True,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,69.0
447,34948,1.64,2.35,2016,35,35,35,17,19,12,16,5,0.486,0.632,0.312,34,20,18,13,16,7,0.588,0.722,0.43799999999999994,False,True,True,False,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,False,False,True,-50
448,34952,3.05,1.4,2016,36,36,36,9,18,7,18,2,0.25,0.389,0.111,37,15,21,10,16,5,0.405,0.47600000000000003,0.312,False,True,True,False,True,False,True,False,True,False,True,False,True,True,True,True,True,True,False,False,False,True,-50
449,34956,2.45,1.6,2016,34,36,33,10,17,6,16,4,0.303,0.353,0.25,35,10,17,6,18,4,0.28600000000000003,0.353,0.222,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,True,False,True,-50
450,34958,1.86,1.95,2016,35,35,35,17,17,8,18,9,0.486,0.47100000000000003,0.5,33,21,15,11,18,10,0.636,0.733,0.556,False,True,True,True,True,False,False,False,False,True,True,False,False,True,False,False,True,True,True,False,True,True,97.5
451,34963,2.55,1.57,2016,34,34,34,17,18,12,16,5,0.5,0.667,0.312,31,19,16,11,15,8,0.613,0.688,0.5329999999999999,True,False,True,True,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,True,-50
452,34973,1.62,2.4,2016,33,36,30,14,14,8,16,6,0.467,0.5710000000000001,0.375,34,24,17,13,17,11,0.706,0.765,0.647,True,False,True,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,True,False,True,False,-50
453,34976,1.55,2.6,2016,34,34,34,10,15,6,19,4,0.294,0.4,0.21100000000000002,34,16,21,13,13,3,0.47100000000000003,0.619,0.231,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,-50
454,34985,2.75,1.47,2016,32,34,31,8,17,6,14,2,0.258,0.353,0.14300000000000002,36,10,17,6,19,4,0.278,0.353,0.21100000000000002,False,True,True,True,True,False,False,True,True,False,True,False,True,True,False,True,True,True,False,True,True,True,73.5
455,34994,2.2,1.71,2016,33,32,32,11,14,5,18,6,0.344,0.35700000000000004,0.33299999999999996,32,14,15,8,17,6,0.43799999999999994,0.5329999999999999,0.353,True,False,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,False,-50
456,34998,1.27,3.9,2016,32,32,31,11,16,7,15,4,0.355,0.43799999999999994,0.267,31,19,14,10,17,9,0.613,0.7140000000000001,0.529,True,True,False,True,True,False,False,True,False,False,False,False,True,True,True,False,True,False,True,False,False,False,63.5
457,35002,6.0,1.14,2016,32,33,31,17,15,10,16,7,0.5479999999999999,0.667,0.43799999999999994,34,9,16,5,18,4,0.265,0.312,0.222,False,False,True,False,False,True,False,False,False,True,False,True,True,True,False,True,True,True,False,False,True,True,56.99999999999999
458,35007,2.6,1.55,2016,32,32,32,8,13,4,19,4,0.25,0.308,0.21100000000000002,31,8,17,7,14,1,0.258,0.41200000000000003,0.071,True,False,False,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,77.5
459,35010,4.0,1.26,2016,33,31,31,23,16,12,15,11,0.742,0.75,0.733,31,14,15,8,16,6,0.452,0.5329999999999999,0.375,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,False,True,False,True,True,True,True,63.0
460,35013,1.68,2.25,2016,31,32,30,10,13,4,17,6,0.33299999999999996,0.308,0.353,32,18,15,10,17,8,0.562,0.667,0.47100000000000003,True,True,False,True,False,False,False,False,True,True,True,True,False,False,True,True,True,False,True,False,False,False,84.0
461,35016,12.0,1.05,2016,30,31,30,20,14,11,16,9,0.667,0.7859999999999999,0.562,30,8,17,7,13,1,0.267,0.41200000000000003,0.077,True,True,False,True,True,True,False,False,True,False,True,True,True,True,True,True,False,False,False,False,True,True,52.5
462,35031,3.05,1.4,2016,30,31,28,16,14,8,14,8,0.5710000000000001,0.5710000000000001,0.5710000000000001,31,18,16,11,15,7,0.581,0.688,0.467,False,True,True,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True,True,70.0
463,35033,2.9,1.43,2016,29,30,29,19,13,10,16,9,0.655,0.769,0.562,30,22,14,10,16,12,0.733,0.7140000000000001,0.75,False,True,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,True,71.5
464,35040,1.86,1.95,2016,30,30,29,14,16,11,13,3,0.483,0.688,0.231,30,17,16,11,14,6,0.5670000000000001,0.688,0.429,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,93.0
465,35042,3.45,1.32,2016,29,30,27,17,16,11,11,6,0.63,0.688,0.545,29,10,14,5,15,5,0.345,0.35700000000000004,0.33299999999999996,True,False,True,True,True,True,True,True,True,False,True,False,True,False,False,False,False,False,True,True,True,True,66.0
466,35045,2.3,1.66,2016,29,30,29,7,12,4,17,3,0.24100000000000002,0.33299999999999996,0.17600000000000002,31,7,16,5,15,2,0.226,0.312,0.133,True,True,True,False,True,True,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,True,-50
467,35054,3.3,1.35,2016,28,28,27,15,14,9,13,6,0.556,0.643,0.462,25,7,9,2,16,5,0.28,0.222,0.312,True,True,True,True,True,False,False,False,True,True,False,True,True,True,False,False,False,False,True,True,False,True,-50
468,35056,2.75,1.47,2016,28,28,27,13,13,7,14,6,0.48100000000000004,0.5379999999999999,0.429,28,15,13,8,15,7,0.536,0.615,0.467,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,73.5
469,35057,2.65,1.54,2016,29,29,28,9,13,4,15,5,0.321,0.308,0.33299999999999996,29,15,17,12,12,3,0.517,0.706,0.25,True,True,False,True,False,True,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,-50
470,35059,2.75,1.47,2016,28,28,25,16,11,8,14,8,0.64,0.727,0.5710000000000001,26,18,12,8,14,10,0.6920000000000001,0.667,0.7140000000000001,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,True,73.5
471,35063,6.5,1.12,2016,29,28,25,10,14,7,11,3,0.4,0.5,0.273,24,8,10,5,14,3,0.33299999999999996,0.5,0.214,False,True,True,False,True,False,True,False,False,True,True,True,True,False,False,True,True,False,True,False,True,True,56.00000000000001
472,35066,3.05,1.4,2016,27,27,26,14,13,8,13,6,0.5379999999999999,0.615,0.462,27,15,13,8,14,7,0.556,0.615,0.5,True,True,True,False,False,False,True,True,False,False,True,True,True,False,True,False,False,True,False,True,True,True,70.0
473,35072,6.0,1.14,2016,28,28,27,8,12,3,15,5,0.29600000000000004,0.25,0.33299999999999996,28,12,17,8,11,4,0.429,0.47100000000000003,0.364,False,True,False,True,True,False,True,False,False,False,False,True,True,False,True,True,False,False,True,True,True,True,56.99999999999999
474,35076,4.0,1.26,2016,27,27,30,21,11,9,19,12,0.7,0.818,0.632,25,16,12,8,13,8,0.64,0.667,0.615,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,False,True,True,True,True,True,63.0
475,35077,11.0,1.05,2016,26,27,24,15,10,7,14,8,0.625,0.7,0.5710000000000001,23,8,10,5,13,3,0.348,0.5,0.231,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,False,True,False,True,False,True,True,52.5
476,35091,4.5,1.22,2016,27,26,24,15,11,8,13,7,0.625,0.727,0.5379999999999999,26,15,13,8,13,7,0.5770000000000001,0.615,0.5379999999999999,True,True,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,True,True,False,True,True,61.0
477,35095,2.5,1.58,2016,25,25,26,20,12,8,14,12,0.769,0.667,0.857,22,6,8,2,14,4,0.273,0.25,0.28600000000000003,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,True,True,79.0
478,35096,5.0,1.19,2016,26,25,23,14,10,7,13,7,0.609,0.7,0.5379999999999999,24,7,14,5,10,2,0.292,0.35700000000000004,0.2,False,False,False,True,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,True,True,59.5
479,35099,2.7,1.5,2016,26,25,25,14,12,9,13,5,0.56,0.75,0.385,21,11,11,6,10,5,0.524,0.545,0.5,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,True,False,False,True,True,True,75.0
480,35100,1.68,2.25,2016,25,25,24,7,13,4,11,3,0.292,0.308,0.273,23,12,11,7,12,5,0.522,0.636,0.41700000000000004,False,True,True,False,False,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,False,-50
481,35103,2.2,1.71,2016,26,26,27,9,15,6,12,3,0.33299999999999996,0.4,0.25,26,14,17,12,9,2,0.5379999999999999,0.706,0.222,True,False,False,True,True,True,True,False,False,True,True,True,False,False,True,True,False,False,True,False,True,True,85.5
482,35127,2.1,1.76,2016,24,25,23,7,11,4,12,3,0.304,0.364,0.25,25,10,16,7,9,3,0.4,0.43799999999999994,0.33299999999999996,True,True,True,True,False,False,True,False,False,True,False,False,True,True,True,False,False,False,False,False,True,True,88.0
483,35136,1.18,5.25,2016,22,22,21,7,11,4,10,3,0.33299999999999996,0.364,0.3,20,10,10,6,10,4,0.5,0.6,0.4,False,False,True,False,False,True,False,True,True,False,False,True,True,True,False,True,False,True,True,False,False,False,59.0
484,35137,1.76,2.1,2016,23,23,22,11,13,6,9,5,0.5,0.462,0.556,23,14,10,7,13,7,0.609,0.7,0.5379999999999999,True,True,True,True,False,True,False,True,False,True,True,True,False,True,False,False,True,True,True,True,True,False,-50
485,35139,1.95,1.86,2016,23,23,22,7,12,5,10,2,0.318,0.41700000000000004,0.2,23,14,16,12,7,2,0.609,0.75,0.28600000000000003,False,True,False,True,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,93.0
486,35147,3.0,1.41,2016,22,22,23,11,13,7,10,4,0.478,0.5379999999999999,0.4,20,6,7,2,13,4,0.3,0.28600000000000003,0.308,True,True,True,True,False,False,False,True,True,False,True,True,True,False,False,True,True,False,False,False,True,True,70.5
487,35154,1.86,1.95,2016,22,22,21,13,14,11,7,2,0.619,0.7859999999999999,0.28600000000000003,21,11,12,7,9,4,0.524,0.583,0.444,True,True,True,True,True,True,False,True,True,True,False,False,True,False,False,False,True,True,True,False,False,True,-50
488,35157,2.15,1.74,2016,82,82,81,28,40,15,41,13,0.34600000000000003,0.375,0.317,81,37,41,24,40,13,0.457,0.585,0.325,False,False,False,True,False,False,False,True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,-50
489,35165,2.65,1.54,2016,82,82,81,47,40,28,41,19,0.58,0.7,0.46299999999999997,81,39,41,22,40,17,0.48100000000000004,0.537,0.425,False,False,True,True,True,False,True,False,True,True,True,True,False,True,True,True,True,False,True,False,False,True,-50
490,200910290CHI,1.58,2.5,2009,50,55,53,23,24,12,29,11,0.434,0.5,0.379,56,33,24,17,32,16,0.589,0.708,0.5,True,False,True,False,True,True,True,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False,-50
491,200910300BOS,7.0,1.11,2009,73,51,73,46,37,22,36,24,0.63,0.595,0.667,47,23,22,12,25,11,0.489,0.545,0.44,True,True,True,False,True,True,False,True,False,False,True,True,True,True,False,True,False,True,True,False,True,True,55.50000000000001
492,200910300MIN,1.11,6.75,2009,82,59,78,14,40,10,38,4,0.179,0.25,0.105,60,43,35,29,25,14,0.7170000000000001,0.8290000000000001,0.56,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,True,False,False,55.50000000000001
493,200910310HOU,1.66,2.29,2009,57,58,53,25,30,14,23,11,0.47200000000000003,0.467,0.478,59,33,28,15,31,18,0.5589999999999999,0.536,0.581,True,False,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,-50
494,200910310LAC,1.54,2.65,2009,56,45,53,17,27,12,26,5,0.321,0.444,0.192,45,31,24,18,21,13,0.6890000000000001,0.75,0.619,True,True,False,False,True,True,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False,77.0
495,200911010BOS,5.75,1.14,2009,83,81,84,52,43,25,41,27,0.619,0.581,0.659,79,36,40,23,39,13,0.456,0.575,0.33299999999999996,False,True,False,True,False,False,True,True,True,False,True,False,True,True,False,False,True,False,True,True,True,True,56.99999999999999
496,200911010MIA,2.65,1.54,2009,64,52,63,34,30,15,33,19,0.54,0.5,0.5760000000000001,48,23,22,12,26,11,0.479,0.545,0.423,False,True,False,False,True,False,False,True,False,True,True,True,True,True,True,True,False,True,False,True,True,True,77.0
497,200911010TOR,1.45,2.8,2009,57,55,53,26,29,16,24,10,0.491,0.552,0.41700000000000004,59,48,32,26,27,22,0.8140000000000001,0.812,0.815,True,True,False,False,True,False,True,False,True,True,False,True,True,False,False,True,False,False,True,False,False,False,72.5
498,200911020LAC,4.75,1.2,2009,55,56,51,15,26,11,25,4,0.294,0.423,0.16,54,9,26,6,28,3,0.16699999999999998,0.231,0.107,True,True,False,True,False,True,True,False,True,False,False,False,True,True,True,True,False,False,False,False,True,True,60.0
499,200911030DET,1.37,3.2,2009,56,64,53,17,28,11,25,6,0.321,0.39299999999999996,0.24,68,55,38,31,30,24,0.809,0.816,0.8,True,True,True,False,True,False,True,True,False,False,True,False,True,False,False,True,True,True,True,False,True,False,-50
500,200911040NYK,2.75,1.47,2009,55,57,52,16,27,10,25,6,0.308,0.37,0.24,53,23,26,17,27,6,0.434,0.654,0.222,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,True,-50
501,200911060LAL,5.75,1.14,2009,71,55,73,51,36,31,37,20,0.6990000000000001,0.861,0.541,53,24,24,11,29,13,0.45299999999999996,0.45799999999999996,0.44799999999999995,True,True,True,False,False,False,True,True,True,False,True,True,True,True,True,True,False,False,True,False,True,True,56.99999999999999
502,200911060ORL,10.5,1.06,2009,57,54,56,44,28,24,28,20,0.7859999999999999,0.857,0.7140000000000001,53,15,28,9,25,6,0.28300000000000003,0.321,0.24,True,True,False,False,True,False,False,False,True,True,False,False,False,True,True,True,True,False,False,False,True,True,53.0
503,200911070ATL,2.35,1.64,2009,56,87,56,33,25,20,31,13,0.589,0.8,0.419,86,54,44,36,42,18,0.628,0.818,0.429,False,False,False,False,False,False,True,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True,82.0
504,200911070LAC,2.9,1.43,2009,53,56,50,14,25,10,25,4,0.28,0.4,0.16,54,24,24,11,30,13,0.444,0.45799999999999996,0.433,False,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,71.5
505,200911070MIL,2.54,1.57,2009,58,53,60,37,30,21,30,16,0.617,0.7,0.5329999999999999,50,15,24,10,26,5,0.3,0.41700000000000004,0.192,True,True,True,True,False,True,False,False,True,True,False,False,False,True,True,True,False,True,False,False,True,True,78.5
506,200911080DET,2.15,1.74,2009,53,55,51,16,27,10,24,6,0.314,0.37,0.25,50,16,22,7,28,9,0.32,0.318,0.321,True,True,True,False,True,False,True,False,False,False,True,False,False,True,True,False,True,True,False,False,True,False,-50
507,200911090LAC,2.0,1.83,2009,52,53,49,14,24,10,25,4,0.28600000000000003,0.41700000000000004,0.16,51,20,26,13,25,7,0.392,0.5,0.28,False,True,True,False,False,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,False,100.0
508,200911100CHI,1.76,2.1,2009,56,86,59,26,27,15,32,11,0.441,0.556,0.344,84,52,43,35,41,17,0.619,0.8140000000000001,0.415,True,True,True,False,True,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True,False,False,88.0
509,200911110BOS,3.9,1.26,2009,52,90,51,29,27,15,24,14,0.569,0.556,0.583,90,57,46,35,44,22,0.633,0.7609999999999999,0.5,False,True,False,False,True,True,False,True,False,False,False,True,True,True,True,False,True,True,True,False,True,True,63.0
510,200911110LAC,2.2,1.71,2009,51,52,48,14,23,10,25,4,0.292,0.435,0.16,52,31,27,19,25,12,0.596,0.7040000000000001,0.48,True,False,True,False,False,True,True,False,True,True,True,True,False,False,True,False,True,False,True,False,False,True,-50
511,200911110MIL,1.58,2.5,2009,57,55,59,36,29,20,30,16,0.61,0.69,0.5329999999999999,54,34,30,24,24,10,0.63,0.8,0.41700000000000004,True,True,False,True,False,False,True,True,True,False,True,False,True,True,True,False,True,False,False,True,True,False,-50
512,200911110MIN,1.28,3.75,2009,51,55,48,8,24,5,24,3,0.16699999999999998,0.20800000000000002,0.125,55,31,25,14,30,17,0.564,0.56,0.5670000000000001,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,False,False,64.0
513,200911130BOS,4.5,1.22,2009,53,58,52,30,28,16,24,14,0.5770000000000001,0.5710000000000001,0.583,57,34,26,21,31,13,0.596,0.8079999999999999,0.419,True,True,False,True,False,False,True,True,False,True,False,True,True,True,False,True,False,True,True,True,False,True,-50
514,200911130NOH,1.76,2.1,2009,59,54,54,23,30,15,24,8,0.426,0.5,0.33299999999999996,54,30,25,14,29,16,0.556,0.56,0.552,True,True,True,False,True,True,False,True,True,False,False,False,True,False,False,True,True,True,True,True,False,False,88.0
515,200911130NYK,2.0,1.83,2009,58,52,56,17,30,11,26,6,0.304,0.36700000000000005,0.231,49,15,25,11,24,4,0.306,0.44,0.16699999999999998,False,True,True,True,True,False,False,True,False,True,True,True,True,False,True,True,False,False,False,True,False,False,100.0
516,200911130PHI,1.8,2.04,2009,52,55,49,15,24,7,25,8,0.306,0.292,0.32,57,40,30,24,27,16,0.7020000000000001,0.8,0.593,True,True,True,False,True,False,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,False,90.0
517,200911140ATL,6.25,1.12,2009,59,51,58,34,26,21,32,13,0.586,0.8079999999999999,0.406,49,20,26,13,23,7,0.408,0.5,0.304,True,False,True,True,False,False,False,False,True,True,True,False,True,False,True,False,True,False,True,True,True,True,56.00000000000001
518,200911140CHA,1.71,2.2,2009,53,53,52,28,24,17,28,11,0.5379999999999999,0.708,0.39299999999999996,51,28,23,13,28,15,0.5489999999999999,0.565,0.536,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,False,True,False,True,False,False,True,-50
519,200911140CHI,3.2,1.37,2009,58,59,60,26,28,15,32,11,0.433,0.536,0.344,53,16,23,7,30,9,0.302,0.304,0.3,False,True,True,True,True,False,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,True,68.5
520,200911140CLE,10.0,1.06,2009,54,54,55,42,31,28,24,14,0.764,0.903,0.583,55,40,29,24,26,16,0.727,0.828,0.615,True,True,True,True,False,False,True,False,True,True,False,True,True,False,True,False,True,False,True,False,True,True,53.0
521,200911150LAL,4.75,1.2,2009,52,58,52,35,23,19,29,16,0.6729999999999999,0.826,0.552,52,26,26,12,26,14,0.5,0.462,0.5379999999999999,True,True,False,False,True,True,False,False,False,True,False,False,False,True,True,True,False,False,True,True,False,True,-50
522,200911160MIL,2.0,1.83,2009,55,53,57,35,27,19,30,16,0.614,0.7040000000000001,0.5329999999999999,53,35,27,19,26,16,0.66,0.7040000000000001,0.615,False,False,True,True,True,False,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,True,-50
523,200911170DEN,3.75,1.28,2009,53,50,55,34,28,22,27,12,0.618,0.7859999999999999,0.444,45,19,23,11,22,8,0.42200000000000004,0.478,0.364,True,True,True,True,False,False,True,True,False,True,True,False,False,False,True,True,True,True,False,False,True,True,64.0
524,200911170HOU,2.2,1.71,2009,50,93,46,22,26,12,20,10,0.478,0.462,0.5,93,63,48,38,45,25,0.677,0.792,0.556,True,False,False,False,False,False,True,True,False,True,True,True,True,False,True,False,False,True,False,True,False,False,110.00000000000001
525,200911170NJN,1.6,2.45,2009,50,53,46,11,25,7,21,4,0.239,0.28,0.19,49,19,23,14,26,5,0.38799999999999996,0.609,0.192,True,True,True,False,False,True,True,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,80.0
526,200911180MIL,4.75,1.2,2009,54,48,55,33,26,18,29,15,0.6,0.6920000000000001,0.517,46,10,23,7,23,3,0.217,0.304,0.13,True,False,True,True,True,False,False,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,60.0
527,200911180ORL,6.5,1.12,2009,63,56,61,48,32,27,29,21,0.787,0.8440000000000001,0.7240000000000001,54,33,27,19,27,14,0.611,0.7040000000000001,0.519,True,True,True,True,False,True,True,True,False,False,False,True,False,True,True,True,False,False,True,False,True,True,56.00000000000001
528,200911180WAS,1.54,2.65,2009,58,52,55,17,29,10,26,7,0.309,0.345,0.26899999999999996,52,38,31,26,21,12,0.731,0.8390000000000001,0.5710000000000001,True,True,True,False,True,False,False,True,False,False,False,True,False,True,True,False,True,True,True,False,True,False,-50
529,200911190NOH,1.31,3.6,2009,48,53,44,17,24,10,20,7,0.386,0.41700000000000004,0.35,56,44,32,27,24,17,0.7859999999999999,0.8440000000000001,0.708,True,True,True,True,True,False,False,False,False,True,True,False,False,True,False,True,True,True,True,True,True,False,-50
530,200911200MIL,2.7,1.5,2009,53,50,53,32,25,17,28,15,0.604,0.68,0.536,48,26,23,15,25,11,0.542,0.652,0.44,True,False,False,True,False,False,True,True,True,False,True,False,False,True,False,False,True,False,True,True,True,True,75.0
531,200911200TOR,2.45,1.6,2009,47,51,43,22,25,13,18,9,0.512,0.52,0.5,47,26,21,12,26,14,0.5529999999999999,0.5710000000000001,0.5379999999999999,False,True,False,False,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,True,True,True,80.0
532,200911220PHO,5.5,1.15,2009,52,46,57,40,27,22,30,18,0.7020000000000001,0.815,0.6,44,13,24,8,20,5,0.295,0.33299999999999996,0.25,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,True,False,True,True,True,True,57.49999999999999
