,id,location,oddsBet365Away,oddsBet365Home,scoreAway,scoreHome,scoreQuarters,season,statsAway.Ast,statsAway.Blk,statsAway.BlkAgainst,statsAway.DefReb,statsAway.Ejections,statsAway.Fg2PtAtt,statsAway.Fg2PtMade,statsAway.Fg2PtPct,statsAway.Fg3PtAtt,statsAway.Fg3PtMade,statsAway.Fg3PtPct,statsAway.FgAtt,statsAway.FgMade,statsAway.FgPct,statsAway.FoulFlag1,statsAway.FoulFlag1Drawn,statsAway.FoulFlag2,statsAway.FoulFlag2Drawn,statsAway.FoulPers,statsAway.FoulPersDrawn,statsAway.FoulTech,statsAway.FoulTechDrawn,statsAway.Fouls,statsAway.FoulsDrawn,statsAway.FtAtt,statsAway.FtMade,statsAway.FtPct,statsAway.Losses,statsAway.OffReb,statsAway.PlusMinus,statsAway.Pts,statsAway.PtsAgainst,statsAway.Reb,statsAway.Stl,statsAway.Tov,statsAway.WinPct,statsAway.Wins,statsHome.Ast,statsHome.Blk,statsHome.BlkAgainst,statsHome.DefReb,statsHome.Ejections,statsHome.Fg2PtAtt,statsHome.Fg2PtMade,statsHome.Fg2PtPct,statsHome.Fg3PtAtt,statsHome.Fg3PtMade,statsHome.Fg3PtPct,statsHome.FgAtt,statsHome.FgMade,statsHome.FgPct,statsHome.FoulFlag1,statsHome.FoulFlag1Drawn,statsHome.FoulFlag2,statsHome.FoulFlag2Drawn,statsHome.FoulPers,statsHome.FoulPersDrawn,statsHome.FoulTech,statsHome.FoulTechDrawn,statsHome.Fouls,statsHome.FoulsDrawn,statsHome.FtAtt,statsHome.FtMade,statsHome.FtPct,statsHome.Losses,statsHome.OffReb,statsHome.PlusMinus,statsHome.Pts,statsHome.PtsAgainst,statsHome.Reb,statsHome.Stl,statsHome.Tov,statsHome.WinPct,statsHome.Wins,teamAwayCode,teamAwayId,teamHomeCode,teamHomeId,time,gamesPlayedHome,gamesPlayedAway,totalGamesHome,totalWinsHome,homeGamesHome,homeWinsHome,awayGamesHome,awayWinsHome,percentageTotalWinHome,percentageHomeWinHome,percentageAwayWinHome,totalGamesAway,totalWinsAway,homeGamesAway,homeWinsAway,awayGamesAway,awayWinsAway,percentageTotalWinAway,percentageHomeWinAway,percentageAwayWinAway,lastGame1WinHome,lastGame1AtHomeHome,lastGame2WinHome,lastGame2AtHomeHome,lastGame3WinHome,lastGame3AtHomeHome,lastGame4WinHome,lastGame4AtHomeHome,lastGame5WinHome,lastGame5AtHomeHome,lastGame1WinAway,lastGame1AtHomeAway,lastGame2WinAway,lastGame2AtHomeAway,lastGame3WinAway,lastGame3AtHomeAway,lastGame4WinAway,lastGame4AtHomeAway,lastGame5WinAway,lastGame5AtHomeAway,statsHome.seasonTotalPossessions,statsHome.last5TotalPossessions,statsHome.seasonTotalPoints,statsHome.last5TotalPoints,statsHome.seasonOffensiveRating,statsHome.last5OffensiveRating,statsHome.seasonDefensiveRating,statsHome.last5DefensiveRating,statsAway.seasonTotalPossessions,statsAway.last5TotalPossessions,statsAway.seasonTotalPoints,statsAway.last5TotalPoints,statsAway.seasonOffensiveRating,statsAway.last5OffensiveRating,statsAway.seasonDefensiveRating,statsAway.last5DefensiveRating
1693,34406,Smoothie King Center,2.6,1.55,104,111,"[{'number': 1, 'scoreHome': 25, 'scoreAway': 20}, {'number': 2, 'scoreHome': 30, 'scoreAway': 33}, {'number': 3, 'scoreHome': 30, 'scoreAway': 24}, {'number': 4, 'scoreHome': 26, 'scoreAway': 27}]",2016,27,1,3,28,0,43,24,55.8,32,13,40.6,75,37,49.3,0,0,0,0,22,19,22,0,22,19,22,17,77.3,1,7,-7,104,111,35,4,10,0.000,0,24,3,1,36,0,45,25,55.6,25,12,48.0,70,37,52.9,0,0,0,0,19,22,19,0,20,22,30,25,83.3,0,10,7,111,104,46,6,10,1.000,1,DAL,108,NOP,110,2016-12-26T20:00:00.000Z,69,71,67,27,32,16,35,11,0.403,0.5,0.314,69,26,35,17,34,9,0.377,0.486,0.265,True,True,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,6317.2,474.6,7155,506,113.26,106.62,110.86,108.09,6140.8,439.4,7013,512,114.2,116.52,109.74,120.62
1694,34407,Toyota Center,9.0,1.07,115,131,"[{'number': 1, 'scoreHome': 39, 'scoreAway': 23}, {'number': 2, 'scoreHome': 30, 'scoreAway': 20}, {'number': 3, 'scoreHome': 38, 'scoreAway': 37}, {'number': 4, 'scoreHome': 24, 'scoreAway': 35}]",2016,17,6,4,39,0,71,36,50.7,30,7,23.3,101,43,42.6,0,0,0,0,25,22,25,0,26,22,27,22,81.5,1,22,-16,115,131,61,14,17,0.000,0,28,4,6,41,0,49,31,63.3,43,15,34.9,92,46,50.0,0,0,0,0,22,25,22,0,22,25,30,24,80.0,0,13,16,131,115,54,11,20,1.000,1,PHX,104,HOU,109,2016-12-26T20:00:00.000Z,70,72,65,41,33,23,32,18,0.631,0.697,0.562,71,20,34,12,37,8,0.282,0.353,0.216,True,True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,True,True,False,False,6162.8,479.2,7363,610,119.47,127.3,116.85,119.78,6768.6,455.0,7965,534,117.68,117.36,113.54,108.35
1695,34408,Target Center,2.1,1.76,90,104,"[{'number': 1, 'scoreHome': 23, 'scoreAway': 25}, {'number': 2, 'scoreHome': 31, 'scoreAway': 20}, {'number': 3, 'scoreHome': 35, 'scoreAway': 20}, {'number': 4, 'scoreHome': 15, 'scoreAway': 25}]",2016,20,7,3,32,0,51,27,52.9,32,8,25.0,83,35,42.2,0,0,0,0,19,19,19,0,19,19,17,12,70.6,1,19,-14,90,104,51,8,19,0.000,0,26,3,7,34,0,51,22,43.1,31,15,48.4,82,37,45.1,0,0,0,0,19,19,19,0,19,19,18,15,83.3,0,16,14,104,90,50,11,14,1.000,1,ATL,91,MIN,100,2016-12-26T20:00:00.000Z,71,71,69,26,34,17,35,9,0.377,0.5,0.257,68,36,34,20,34,16,0.529,0.588,0.471,True,False,True,False,True,True,False,True,True,False,True,False,False,True,True,False,False,True,False,True,6233.6,438.8,7471,515,119.85,117.37,114.62,112.35,6328.0,468.4,7059,487,111.55,103.97,110.82,110.38
1696,34409,Moda Center,1.38,3.15,95,91,"[{'number': 1, 'scoreHome': 24, 'scoreAway': 21}, {'number': 2, 'scoreHome': 18, 'scoreAway': 22}, {'number': 3, 'scoreHome': 26, 'scoreAway': 30}, {'number': 4, 'scoreHome': 23, 'scoreAway': 22}]",2016,17,4,4,38,0,61,20,32.8,34,12,35.3,95,32,33.7,0,0,0,0,12,22,12,0,12,22,24,19,79.2,0,25,4,95,91,63,11,12,1.000,1,22,4,4,43,0,60,27,45.0,23,8,34.8,83,35,42.2,0,0,0,0,22,12,22,0,22,12,18,13,72.2,1,15,-4,91,95,58,8,18,0.000,0,TOR,81,POR,97,2016-12-26T22:00:00.000Z,69,72,69,40,36,24,33,16,0.58,0.667,0.485,70,41,35,24,35,17,0.586,0.686,0.486,False,False,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,6407.4,456.4,7575,549,118.22,120.29,114.7,113.28,6301.0,472.4,7459,567,118.38,120.03,113.57,111.13
1697,34410,Staples Center,1.76,2.1,106,102,"[{'number': 1, 'scoreHome': 23, 'scoreAway': 23}, {'number': 2, 'scoreHome': 23, 'scoreAway': 40}, {'number': 3, 'scoreHome': 31, 'scoreAway': 16}, {'number': 4, 'scoreHome': 25, 'scoreAway': 27}]",2016,22,1,6,41,0,51,25,49.0,31,11,35.5,82,36,43.9,0,0,0,0,18,19,18,0,18,19,28,23,82.1,0,15,4,106,102,56,10,14,1.000,1,22,6,1,36,0,59,30,50.8,25,9,36.0,84,39,46.4,0,0,0,0,19,18,19,0,19,18,20,15,75.0,1,9,-4,102,106,45,6,11,0.000,0,DEN,99,LAC,102,2016-12-26T22:30:00.000Z,69,71,70,45,33,25,37,20,0.643,0.758,0.541,71,34,37,19,34,15,0.479,0.514,0.441,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True,True,False,False,6376.4,457.2,7629,572,119.64,125.11,114.08,111.55,6700.0,464.4,8006,566,119.49,121.88,117.21,127.69
1698,34411,Sleep Train Arena,4.0,1.26,100,102,"[{'number': 1, 'scoreHome': 24, 'scoreAway': 23}, {'number': 2, 'scoreHome': 27, 'scoreAway': 24}, {'number': 3, 'scoreHome': 19, 'scoreAway': 30}, {'number': 4, 'scoreHome': 32, 'scoreAway': 23}]",2016,20,5,4,30,0,54,30,55.6,25,9,36.0,79,39,49.4,0,0,0,0,23,19,23,0,24,19,18,13,72.2,1,15,-2,100,102,45,13,22,0.000,0,24,4,5,30,0,62,32,51.6,25,7,28.0,87,39,44.8,0,0,0,0,19,23,19,0,20,23,21,17,81.0,0,22,2,102,100,52,11,19,1.000,1,PHI,85,SAC,103,2016-12-26T22:30:00.000Z,71,72,70,26,37,14,33,12,0.371,0.378,0.364,72,24,36,15,36,9,0.333,0.417,0.25,False,True,True,False,False,True,False,False,False,True,True,True,False,True,True,True,False,True,True,False,6358.4,439.8,7384,513,116.13,116.64,115.11,121.42,6777.2,456.4,7707,520,113.72,113.94,110.46,111.52
1699,34412,TD Garden,3.3,1.35,103,113,"[{'number': 1, 'scoreHome': 28, 'scoreAway': 24}, {'number': 2, 'scoreHome': 28, 'scoreAway': 24}, {'number': 3, 'scoreHome': 28, 'scoreAway': 29}, {'number': 4, 'scoreHome': 29, 'scoreAway': 26}]",2016,22,5,7,27,0,58,28,48.3,30,9,30.0,88,37,42.0,0,0,0,0,18,24,18,0,20,24,29,20,69.0,1,25,-10,103,113,52,14,11,0.000,0,30,7,5,35,0,54,29,53.7,31,12,38.7,85,41,48.2,0,0,0,0,24,18,24,0,25,18,21,19,90.5,0,19,10,113,103,54,6,17,1.000,1,MEM,107,BOS,82,2016-12-27T19:30:00.000Z,70,68,68,44,35,26,33,18,0.647,0.743,0.545,64,33,29,16,35,17,0.516,0.552,0.486,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,True,False,False,6249.6,454.6,7346,573,117.54,126.04,115.5,118.35,5596.0,422.2,6463,521,115.49,123.4,114.8,126.48
1700,34413,American Airlines Arena,1.74,2.15,106,94,"[{'number': 1, 'scoreHome': 19, 'scoreAway': 33}, {'number': 2, 'scoreHome': 29, 'scoreAway': 28}, {'number': 3, 'scoreHome': 21, 'scoreAway': 26}, {'number': 4, 'scoreHome': 25, 'scoreAway': 19}]",2016,21,4,4,34,0,63,37,58.7,19,5,26.3,82,42,51.2,0,0,0,0,20,24,20,0,20,24,25,17,68.0,0,22,12,106,94,56,3,17,1.000,1,14,4,4,26,0,59,29,49.2,23,7,30.4,82,36,43.9,0,0,0,0,24,20,24,0,25,20,21,15,71.4,1,18,-12,94,106,44,10,12,0.000,0,OKL,96,MIA,92,2016-12-27T19:30:00.000Z,70,70,71,37,33,19,38,18,0.521,0.576,0.474,69,39,35,25,34,14,0.565,0.714,0.412,True,False,True,False,False,False,True,False,False,True,True,True,True,True,True,False,True,True,True,False,6344.6,446.6,7387,507,116.43,113.52,112.98,111.96,6430.0,453.8,7545,570,117.34,125.61,110.96,105.77
1701,34414,American Airlines Center,1.43,2.9,123,107,"[{'number': 1, 'scoreHome': 31, 'scoreAway': 31}, {'number': 2, 'scoreHome': 16, 'scoreAway': 35}, {'number': 3, 'scoreHome': 27, 'scoreAway': 32}, {'number': 4, 'scoreHome': 33, 'scoreAway': 25}]",2016,23,5,5,39,0,46,24,52.2,32,17,53.1,78,41,52.6,0,0,0,0,22,18,22,0,27,18,28,24,85.7,0,14,16,123,107,53,7,16,1.000,1,22,5,5,27,0,49,21,42.9,38,15,39.5,87,36,41.4,0,0,0,0,18,22,18,0,21,22,25,20,80.0,1,17,-16,107,123,44,6,9,0.000,0,HOU,109,DAL,108,2016-12-27T20:30:00.000Z,70,69,69,26,35,17,34,9,0.377,0.486,0.265,67,42,32,22,35,20,0.627,0.688,0.571,True,False,True,False,True,True,False,True,False,False,True,False,True,False,False,True,False,True,True,True,6132.0,432.4,7007,516,114.27,119.33,109.7,118.18,6331.4,451.6,7600,581,120.04,128.65,117.9,124.22
1702,34415,Staples Center,1.52,2.67,102,100,"[{'number': 1, 'scoreHome': 25, 'scoreAway': 28}, {'number': 2, 'scoreHome': 27, 'scoreAway': 20}, {'number': 3, 'scoreHome': 22, 'scoreAway': 24}, {'number': 4, 'scoreHome': 26, 'scoreAway': 30}]",2016,19,4,3,27,0,49,29,59.2,26,9,34.6,75,38,50.7,0,0,0,0,18,21,18,0,18,21,24,17,70.8,0,19,2,102,100,46,6,19,1.000,1,19,3,4,25,0,67,35,52.2,16,4,25.0,83,39,47.0,0,0,0,0,21,18,21,0,21,18,22,18,81.8,1,21,-2,100,102,46,8,14,0.000,0,UTA,98,LAL,105,2016-12-27T22:30:00.000Z,67,70,66,24,36,16,30,8,0.364,0.444,0.267,70,44,33,25,37,19,0.629,0.758,0.514,False,True,False,True,True,False,True,False,True,True,True,False,False,True,True,True,True,False,True,True,6196.6,439.2,7303,571,117.85,130.01,113.42,120.45,6056.2,425.8,7000,496,115.58,116.49,113.32,111.79
1703,34416,Verizon Center,2.6,1.55,105,111,"[{'number': 1, 'scoreHome': 23, 'scoreAway': 25}, {'number': 2, 'scoreHome': 35, 'scoreAway': 23}, {'number': 3, 'scoreHome': 27, 'scoreAway': 26}, {'number': 4, 'scoreHome': 26, 'scoreAway': 31}]",2016,24,4,1,31,0,51,24,47.1,28,11,39.3,79,35,44.3,0,0,0,0,29,27,29,0,29,27,29,24,82.8,1,9,-6,105,111,40,10,13,0.000,0,21,1,4,40,0,56,30,53.6,22,8,36.4,78,38,48.7,0,0,0,0,27,29,27,0,28,29,37,27,73.0,0,19,6,111,105,59,8,18,1.000,1,IND,87,WAS,94,2016-12-28T19:00:00.000Z,71,69,71,42,35,24,36,18,0.592,0.686,0.5,67,35,35,24,32,11,0.522,0.686,0.344,True,True,True,True,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,6621.2,466.2,7782,545,117.53,116.9,114.84,107.89,6178.0,474.4,7256,579,117.45,122.05,111.49,116.78
1704,34417,Amway Center,1.62,2.4,120,101,"[{'number': 1, 'scoreHome': 28, 'scoreAway': 32}, {'number': 2, 'scoreHome': 27, 'scoreAway': 30}, {'number': 3, 'scoreHome': 13, 'scoreAway': 35}, {'number': 4, 'scoreHome': 33, 'scoreAway': 23}]",2016,25,3,7,36,0,60,36,60.0,24,10,41.7,84,46,54.8,0,0,0,0,13,15,13,0,13,15,19,18,94.7,0,14,19,120,101,50,7,13,1.000,1,25,7,3,25,0,52,33,63.5,34,9,26.5,86,42,48.8,0,0,0,0,15,13,15,0,15,13,10,8,80.0,1,10,-19,101,120,35,7,13,0.000,0,CHA,93,ORL,95,2016-12-28T19:00:00.000Z,68,70,66,20,32,12,34,8,0.303,0.375,0.235,68,30,35,18,33,12,0.441,0.514,0.364,True,False,False,True,False,True,False,False,True,False,True,False,True,True,True,False,True,True,True,True,6060.6,456.6,6992,513,115.37,112.35,110.14,116.73,6224.8,466.2,7249,549,116.45,117.76,113.3,108.11
1705,34418,Philips Arena,2.4,1.62,98,102,"[{'number': 1, 'scoreHome': 22, 'scoreAway': 25}, {'number': 2, 'scoreHome': 23, 'scoreAway': 22}, {'number': 3, 'scoreHome': 20, 'scoreAway': 19}, {'number': 4, 'scoreHome': 20, 'scoreAway': 19}, {'number': 5, 'scoreHome': 17, 'scoreAway': 13}]",2016,20,7,3,43,0,66,28,42.4,27,7,25.9,93,35,37.6,0,0,0,0,23,19,23,1,26,19,26,21,80.8,1,22,-4,98,102,65,8,17,0.000,0,19,3,7,41,0,74,30,40.5,27,7,25.9,101,37,36.6,0,0,0,0,19,23,19,0,22,23,27,21,77.8,0,27,4,102,98,68,8,13,1.000,1,NYK,83,ATL,91,2016-12-28T19:30:00.000Z,70,71,70,38,35,21,35,17,0.543,0.6,0.486,71,26,36,16,35,10,0.366,0.444,0.286,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False,6513.8,467.6,7272,492,111.64,105.22,110.58,111.85,6464.8,462.0,7576,551,117.19,119.26,115.02,119.05
1706,34419,The Palace of Auburn Hills,2.5,1.58,119,94,"[{'number': 1, 'scoreHome': 28, 'scoreAway': 31}, {'number': 2, 'scoreHome': 26, 'scoreAway': 31}, {'number': 3, 'scoreHome': 21, 'scoreAway': 28}, {'number': 4, 'scoreHome': 19, 'scoreAway': 29}]",2016,36,5,1,36,0,62,37,59.7,22,11,50.0,84,48,57.1,0,0,0,0,14,12,14,0,15,12,16,12,75.0,0,6,25,119,94,42,8,7,1.000,1,28,1,5,34,0,64,33,51.6,24,6,25.0,88,39,44.3,0,0,0,0,13,14,13,0,13,14,16,10,62.5,1,19,-25,94,119,53,4,10,0.000,0,MIL,90,DET,88,2016-12-28T19:30:00.000Z,68,72,67,33,33,22,34,11,0.493,0.667,0.324,69,36,35,19,34,17,0.522,0.543,0.5,False,False,False,True,True,False,True,True,False,False,True,True,False,True,False,True,True,False,False,False,6081.4,444.4,7090,514,116.58,115.66,109.19,125.34,6171.4,434.0,7212,515,116.86,118.66,114.17,120.05
1707,34420,KeyBank Center,5.25,1.18,99,101,"[{'number': 1, 'scoreHome': 23, 'scoreAway': 20}, {'number': 2, 'scoreHome': 23, 'scoreAway': 29}, {'number': 3, 'scoreHome': 30, 'scoreAway': 29}, {'number': 4, 'scoreHome': 25, 'scoreAway': 21}]",2016,21,6,8,30,0,54,24,44.4,32,13,40.6,86,37,43.0,0,0,0,0,22,17,22,0,23,17,16,12,75.0,1,14,-2,99,101,44,9,14,0.000,0,20,8,6,39,0,75,32,42.7,13,3,23.1,88,35,39.8,0,0,0,0,17,22,17,0,18,22,29,28,96.6,0,24,2,101,99,63,8,18,1.000,1,BRO,84,CHI,89,2016-12-28T20:00:00.000Z,70,71,68,35,32,19,36,16,0.515,0.594,0.444,67,16,35,9,32,7,0.239,0.257,0.219,False,False,False,True,True,False,True,True,True,False,True,True,True,True,False,False,False,False,False,False,6248.4,452.0,7110,520,113.79,115.04,112.32,117.92,6445.4,492.8,7276,531,112.89,107.75,113.29,106.74
1708,34422,AT&T Center,13.0,1.04,98,119,"[{'number': 1, 'scoreHome': 30, 'scoreAway': 27}, {'number': 2, 'scoreHome': 28, 'scoreAway': 37}, {'number': 3, 'scoreHome': 31, 'scoreAway': 18}, {'number': 4, 'scoreHome': 30, 'scoreAway': 16}]",2016,20,4,7,27,0,58,29,50.0,16,7,43.8,74,36,48.6,0,0,0,0,25,20,25,0,25,20,24,19,79.2,1,10,-21,98,119,37,11,21,0.000,0,20,7,4,33,0,70,42,60.0,17,5,29.4,87,47,54.0,0,0,0,0,20,25,20,0,20,25,25,20,80.0,0,18,21,119,98,51,11,16,1.000,1,PHX,104,SAS,106,2016-12-28T20:30:00.000Z,71,71,71,53,36,26,35,27,0.746,0.722,0.771,70,20,34,12,36,8,0.286,0.353,0.222,True,True,False,False,True,True,True,False,True,True,True,False,True,True,True,True,False,False,False,True,6371.8,442.2,7203,526,113.04,118.95,113.11,109.23,6673.6,445.8,7846,510,117.57,114.4,113.69,111.48
1709,34423,Pepsi Center,2.55,1.57,103,105,"[{'number': 1, 'scoreHome': 22, 'scoreAway': 31}, {'number': 2, 'scoreHome': 27, 'scoreAway': 18}, {'number': 3, 'scoreHome': 32, 'scoreAway': 24}, {'number': 4, 'scoreHome': 24, 'scoreAway': 30}]",2016,29,3,4,29,0,69,35,50.7,25,7,28.0,94,42,44.7,0,0,0,0,15,17,15,0,15,17,17,12,70.6,1,23,-2,103,105,52,8,8,0.000,0,29,4,3,34,0,53,32,60.4,28,10,35.7,81,42,51.8,0,0,0,0,17,15,17,0,17,15,14,11,78.6,0,13,2,105,103,47,6,15,1.000,1,MIN,100,DEN,99,2016-12-28T21:00:00.000Z,70,70,72,34,35,18,37,16,0.472,0.514,0.432,67,25,32,16,35,9,0.373,0.5,0.257,False,True,False,False,False,True,True,False,False,True,True,True,True,True,False,False,True,False,False,False,6799.2,469.8,8101,563,119.15,119.84,116.54,126.86,6072.2,433.6,7282,487,119.92,112.32,114.55,110.01
1710,34424,Moda Center,1.71,2.2,89,102,"[{'number': 1, 'scoreHome': 30, 'scoreAway': 21}, {'number': 2, 'scoreHome': 30, 'scoreAway': 23}, {'number': 3, 'scoreHome': 15, 'scoreAway': 19}, {'number': 4, 'scoreHome': 27, 'scoreAway': 26}]",2016,20,3,4,33,0,51,22,43.1,28,9,32.1,79,31,39.2,0,0,0,0,20,16,20,0,21,16,23,18,78.3,1,13,-13,89,102,46,8,11,0.000,0,19,4,3,40,0,49,23,46.9,25,12,48.0,74,35,47.3,0,0,0,0,17,20,17,0,17,20,22,20,90.9,0,8,13,102,89,48,6,15,1.000,1,SAC,103,POR,97,2016-12-28T22:00:00.000Z,68,70,67,38,35,23,32,15,0.567,0.657,0.469,69,26,37,14,32,12,0.377,0.378,0.375,True,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,6228.4,463.2,7384,599,118.55,129.32,115.04,119.6,6268.6,444.6,7282,517,116.17,116.28,115.34,126.41
1711,34425,Oracle Arena,5.25,1.18,111,121,"[{'number': 1, 'scoreHome': 42, 'scoreAway': 17}, {'number': 2, 'scoreHome': 30, 'scoreAway': 38}, {'number': 3, 'scoreHome': 32, 'scoreAway': 32}, {'number': 4, 'scoreHome': 17, 'scoreAway': 24}]",2016,24,6,9,26,0,68,27,39.7,35,13,37.1,103,40,38.8,0,0,0,0,18,16,18,0,18,16,22,18,81.8,1,23,-10,111,121,49,13,7,0.000,0,33,9,6,44,0,58,32,55.2,23,14,60.9,81,46,56.8,0,0,0,0,16,18,16,0,16,18,18,15,83.3,0,12,10,121,111,56,4,20,1.000,1,TOR,81,GSW,101,2016-12-28T22:30:00.000Z,69,71,68,56,35,31,33,25,0.824,0.886,0.758,69,41,35,24,34,17,0.594,0.686,0.5,True,True,True,True,True,True,False,False,False,True,True,True,False,True,True,True,True,True,True,False,6457.8,488.2,7657,585,118.57,119.83,114.2,118.8,6204.8,456.4,7338,547,118.26,119.85,113.54,111.09
1712,34426,Spectrum Center,3.1,1.4,82,91,"[{'number': 1, 'scoreHome': 21, 'scoreAway': 19}, {'number': 2, 'scoreHome': 21, 'scoreAway': 30}, {'number': 3, 'scoreHome': 31, 'scoreAway': 17}, {'number': 4, 'scoreHome': 18, 'scoreAway': 16}]",2016,26,10,8,45,0,54,23,42.6,28,10,35.7,82,33,40.2,0,0,0,0,19,11,19,0,19,11,13,6,46.2,1,11,-9,82,91,56,6,16,0.000,0,18,8,10,45,0,67,31,46.3,26,5,19.2,93,36,38.7,0,0,0,0,11,19,11,0,11,19,18,14,77.8,0,16,9,91,82,61,9,8,1.000,1,MIA,92,CHA,93,2016-12-29T19:00:00.000Z,69,69,70,29,35,16,35,13,0.414,0.457,0.371,68,36,33,19,35,17,0.529,0.576,0.486,False,True,False,False,True,False,True,False,True,True,True,True,True,True,False,False,False,True,True,True,6402.0,456.4,7463,553,116.57,121.17,114.23,120.29,6087.0,449.0,7072,543,116.18,120.94,113.21,115.37
1713,34427,FedEx Forum,2.15,1.74,80,114,"[{'number': 1, 'scoreHome': 27, 'scoreAway': 21}, {'number': 2, 'scoreHome': 28, 'scoreAway': 18}, {'number': 3, 'scoreHome': 23, 'scoreAway': 22}, {'number': 4, 'scoreHome': 36, 'scoreAway': 19}]",2016,9,7,9,26,0,52,21,40.4,22,4,18.2,74,25,33.8,0,0,0,0,18,27,18,0,22,27,38,26,68.4,1,29,-34,80,114,55,5,18,0.000,0,24,9,7,32,0,60,30,50.0,22,13,59.1,82,43,52.4,0,0,0,0,27,18,27,0,27,18,20,15,75.0,0,18,34,114,80,50,8,12,1.000,1,OKL,96,MEM,107,2016-12-29T20:00:00.000Z,67,69,66,34,31,18,35,16,0.515,0.581,0.457,68,39,35,25,33,14,0.574,0.714,0.424,False,False,True,False,True,False,True,True,False,True,True,True,True,False,True,True,True,False,True,True,5772.2,446.2,6683,530,115.78,118.78,114.53,119.68,6346.0,460.8,7431,574,117.1,124.57,111.17,111.98
1714,34428,Quicken Loans Arena,3.1,1.4,118,124,"[{'number': 1, 'scoreHome': 32, 'scoreAway': 25}, {'number': 2, 'scoreHome': 34, 'scoreAway': 34}, {'number': 3, 'scoreHome': 35, 'scoreAway': 24}, {'number': 4, 'scoreHome': 23, 'scoreAway': 35}]",2016,26,4,3,26,0,48,31,64.6,37,12,32.4,85,43,50.6,0,0,0,0,23,16,23,0,24,16,21,20,95.2,1,9,-6,118,124,35,15,11,0.000,0,29,3,4,34,0,45,29,64.4,38,14,36.8,83,43,51.8,0,0,0,0,16,23,16,0,16,23,33,24,72.7,0,23,6,124,118,57,7,18,1.000,1,BOS,82,CLE,86,2016-12-29T20:00:00.000Z,71,69,71,42,33,24,38,18,0.592,0.727,0.474,69,45,36,27,33,18,0.652,0.75,0.545,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,6531.4,461.2,7941,507,121.58,109.93,115.81,111.67,6341.0,453.2,7459,572,117.63,126.21,115.45,118.05
1715,34429,Vivint Smart Home Arena,9.5,1.07,83,100,"[{'number': 1, 'scoreHome': 22, 'scoreAway': 24}, {'number': 2, 'scoreHome': 27, 'scoreAway': 27}, {'number': 3, 'scoreHome': 21, 'scoreAway': 23}, {'number': 4, 'scoreHome': 30, 'scoreAway': 9}]",2016,16,1,6,32,0,63,29,46.0,24,6,25.0,87,35,40.2,0,0,0,0,16,11,16,0,16,11,8,7,87.5,1,19,-17,83,100,51,6,15,0.000,0,21,6,1,34,0,47,20,42.6,26,15,57.7,73,35,48.0,0,0,0,0,11,16,11,0,11,16,28,15,53.6,0,19,17,100,83,53,9,14,1.000,1,PHI,85,UTA,98,2016-12-29T21:00:00.000Z,69,71,68,41,31,22,37,19,0.603,0.71,0.514,71,24,36,15,35,9,0.338,0.417,0.257,True,True,True,False,True,False,False,False,False,False,False,True,True,True,False,True,True,False,True,True,5881.0,416.2,6788,499,115.42,119.89,113.45,115.09,6698.0,470.4,7607,529,113.57,112.46,110.53,110.33
1716,34430,Talking Stick Resort Arena,1.25,4.1,91,99,"[{'number': 1, 'scoreHome': 16, 'scoreAway': 18}, {'number': 2, 'scoreHome': 26, 'scoreAway': 22}, {'number': 3, 'scoreHome': 34, 'scoreAway': 22}, {'number': 4, 'scoreHome': 23, 'scoreAway': 29}]",2016,10,5,4,35,0,48,23,47.9,27,7,25.9,75,30,40.0,0,0,0,0,24,28,24,0,25,28,29,24,82.8,1,12,-8,91,99,47,12,18,0.000,0,20,4,5,38,0,62,28,45.2,21,9,42.9,83,37,44.6,0,0,0,0,28,24,28,0,28,24,23,16,69.6,0,18,8,99,91,56,10,20,1.000,1,TOR,81,PHX,104,2016-12-29T21:00:00.000Z,70,70,68,19,33,11,35,8,0.279,0.333,0.229,68,41,35,24,33,17,0.603,0.686,0.515,True,False,True,True,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,False,6489.6,438.4,7635,510,117.65,116.33,113.89,113.14,6110.6,455.0,7239,562,118.47,123.52,113.8,114.73
